LSOA,Predicted IMD Score
E01031672,10.8758955
E01031657,16.882748
E01031659,13.360802
E01031674,8.724165
E01031675,5.557703
E01031636,14.650265
E01031652,29.3683
E01031653,11.373896
E01031656,18.080338
E01031688,15.186159
E01031691,6.0231886
E01031619,5.883218
E01031637,16.80025
E01031638,5.258518
E01031690,6.9201555
E01031639,5.3877277
E01031640,2.5029085
E01031660,10.185626
E01031661,12.165315
E01031679,5.729848
E01031677,11.348318
E01031678,3.5308855
E01031680,2.5927942
E01031681,5.937566
E01031682,2.5686262
E01031683,6.226721
E01031611,11.067308
E01031612,5.6613197
E01031613,8.15848
E01031614,16.799505
E01031615,8.361797
E01031632,13.179452
E01031633,7.8577166
E01031634,14.346722
E01031635,9.728775
E01031621,2.0159776
E01031623,5.7739077
E01031627,2.2018964
E01031664,12.283885
E01031626,9.578429
E01031630,6.867696
E01031631,19.180857
E01031662,18.319197
E01031663,17.060993
E01031665,11.900524
E01031618,7.9634104
E01031641,8.558418
E01031642,9.758815
E01031643,18.09254
E01031687,18.999918
E01031622,8.028121
E01031624,12.136052
E01031625,7.2379894
E01031628,17.791523
E01031629,5.7685556
E01031616,14.20911
E01031617,7.1841393
E01031684,3.362993
E01031685,8.216584
E01031686,2.4792097
E01031731,18.69835
E01031732,10.935704
E01031733,6.694378
E01031734,4.663332
E01031741,11.2861
E01031742,10.810446
E01031743,18.919613
E01031718,7.63221
E01031719,6.9119473
E01031720,5.788621
E01031722,9.282221
E01031695,4.65539
E01031696,8.001747
E01031729,4.5005264
E01031730,4.3974705
E01031735,4.696617
E01031736,5.1965446
E01031737,5.554945
E01031738,3.2922895
E01031739,5.3596916
E01031740,3.1103609
E01031721,10.32932
E01031723,5.6264915
E01031724,3.9093492
E01031725,8.879558
E01031694,6.2674437
E01031764,11.20437
E01031765,14.68724
E01031766,10.362939
E01031692,8.270544
E01031693,11.954849
E01031697,12.362336
E01031727,4.54727
E01031758,3.8706033
E01031760,5.0525723
E01031772,10.349602
E01031773,3.8899934
E01031774,2.7499616
E01031775,4.1870804
E01031751,7.399646
E01031759,6.271554
E01031761,10.705532
E01032837,10.531201
E01032838,5.567402
E01032839,5.422514
E01031752,35.753983
E01031753,9.020645
E01031754,6.103815
E01031755,5.041294
E01031757,12.873441
E01031726,8.136282
E01031728,6.8716297
E01031749,4.6361256
E01031750,14.342609
E01031756,4.694153
E01031763,3.3088949
E01031699,3.305185
E01031700,4.2566166
E01031701,13.996636
E01031714,11.668379
E01031704,5.6677494
E01031706,8.886787
E01031711,7.4639063
E01031712,19.739687
E01031713,6.4767237
E01031705,20.99748
E01031707,10.046957
E01031708,16.598883
E01031709,18.476208
E01031716,22.04361
E01031717,7.77357
E01031702,1.1417005
E01031703,6.1386223
E01031710,9.337917
E01031715,5.0041943
E01031698,9.770391
E01031767,7.8164577
E01031769,7.237442
E01031770,9.868623
E01031771,17.733988
E01031744,4.4238167
E01031745,5.23901
E01031746,13.184003
E01031747,3.3794515
E01031748,6.5834875
E01031768,4.3648167
E01031793,6.9370365
E01031820,4.4608936
E01031821,8.639461
E01031828,3.1271112
E01031829,9.980763
E01031822,7.217119
E01031825,16.706694
E01031826,19.820179
E01031827,18.159616
E01031839,14.324086
E01031792,21.977612
E01031794,18.20375
E01031795,25.321945
E01031818,20.94687
E01031830,25.826706
E01031778,10.998337
E01031797,6.6398983
E01031800,8.331125
E01031823,5.294388
E01031824,6.679884
E01031776,8.260129
E01031777,14.776171
E01031780,11.22229
E01031781,13.821784
E01031798,21.807426
E01031783,36.399895
E01031785,19.759588
E01031786,23.545523
E01031817,14.590964
E01031819,33.46128
E01031782,16.599728
E01031784,16.318817
E01031836,21.776289
E01031838,14.411149
E01031840,10.669686
E01031791,31.900063
E01031796,14.58006
E01031799,22.749744
E01031801,23.029728
E01031837,13.801735
E01031779,30.548199
E01031831,17.491755
E01031832,21.598839
E01031833,28.231955
E01031834,23.339779
E01031790,41.90884
E01031807,26.561008
E01031809,24.636427
E01031810,28.802126
E01031811,28.252157
E01031787,32.887592
E01031788,24.848087
E01031789,34.61911
E01031808,43.65089
E01031835,20.44897
E01031812,11.741092
E01031813,12.396154
E01031814,13.414084
E01031815,9.177486
E01031816,9.253837
E01031802,10.1171255
E01031803,4.4500065
E01031804,6.925561
E01031805,5.9131813
E01031806,21.365015
E01014399,11.920548
E01014400,11.215012
E01014401,25.412016
E01014402,14.35535
E01014403,18.283415
E01014404,20.08991
E01014395,-0.29310632
E01014396,10.462417
E01014397,4.3109245
E01014398,8.697102
E01014409,14.536985
E01014410,3.3718526
E01014411,8.496634
E01014477,4.4851685
E01014478,15.261612
E01014479,6.3915167
E01014480,11.98917
E01014465,6.1797113
E01014466,21.861797
E01014467,9.107804
E01014468,11.387916
E01014370,25.115257
E01014371,13.365853
E01014372,20.304918
E01014412,5.7215376
E01014413,4.9628067
E01014414,17.530901
E01014427,11.931537
E01014428,7.049366
E01014429,10.109754
E01014430,8.2767
E01014405,7.392288
E01014407,29.7894
E01033080,19.242138
E01014373,14.060146
E01014374,7.4613523
E01014375,6.6142645
E01014376,6.0283537
E01014377,4.0347366
E01033078,8.1645775
E01033079,13.647292
E01014461,25.094278
E01014462,34.268715
E01014463,35.926353
E01014464,44.686893
E01014380,2.1517484
E01014381,4.774893
E01014481,7.3506823
E01014482,5.4554176
E01014483,14.903191
E01014484,10.638733
E01014473,9.284505
E01014474,12.352003
E01014475,9.68303
E01014476,7.3325005
E01014435,5.726781
E01014436,6.9045277
E01014437,19.19146
E01014438,15.796576
E01014455,18.643148
E01014456,10.804531
E01014457,7.567583
E01014458,32.83082
E01014391,8.915933
E01014392,9.322994
E01014452,10.228563
E01014453,4.763363
E01014454,2.1460474
E01014459,17.332676
E01014460,7.651787
E01014415,5.5543213
E01014416,7.8088655
E01014417,3.4448068
E01014387,12.623377
E01014388,3.9467428
E01014389,4.655575
E01014390,43.60328
E01014431,13.201718
E01014432,18.41526
E01014433,12.23554
E01014434,6.1639013
E01014385,12.775141
E01014386,7.7385836
E01014419,12.748166
E01014446,8.005924
E01014447,15.575636
E01014382,8.237666
E01014383,10.371441
E01014384,7.1239977
E01014418,10.472705
E01014379,11.391078
E01014442,7.268009
E01014443,7.274459
E01014444,5.6074715
E01014445,25.052158
E01014393,4.246578
E01014394,14.788886
E01014439,22.47666
E01014440,7.6705704
E01014441,8.605893
E01014448,24.910461
E01014449,8.12114
E01014450,23.73379
E01014451,17.14206
E01014420,11.31831
E01014421,7.2170763
E01014422,8.051301
E01014423,15.885789
E01014469,27.7941
E01014470,8.613176
E01014471,12.938094
E01014472,11.297595
E01014424,4.857189
E01014425,11.438843
E01014426,21.523489
E01015301,19.93756
E01015303,23.622614
E01015305,31.636778
E01015306,29.152626
E01015302,19.97576
E01015304,39.478794
E01015308,25.223572
E01015311,14.920824
E01015332,10.233698
E01015333,7.7373924
E01015334,24.186922
E01015335,15.032708
E01015337,16.116127
E01015343,19.195272
E01015349,19.348803
E01015351,11.190164
E01015352,12.630292
E01015353,12.781335
E01015354,13.955349
E01015307,46.08274
E01015309,46.913025
E01015312,41.53573
E01015313,44.521217
E01015359,30.037395
E01015320,11.316695
E01015323,7.9250307
E01015324,12.67949
E01015325,10.491991
E01015350,10.893989
E01015310,36.1602
E01015336,16.461964
E01015355,14.60064
E01015357,28.851406
E01015358,17.457767
E01015338,39.719765
E01015339,23.803528
E01015340,15.140714
E01015341,34.204887
E01015321,20.947071
E01015356,13.025735
E01015374,20.982676
E01015375,21.539433
E01015377,15.560244
E01015322,12.39712
E01015330,12.118707
E01015342,5.775545
E01015373,15.084047
E01015378,8.111076
E01015314,7.2736416
E01015315,6.6711607
E01015318,12.053746
E01015319,10.069745
E01015344,5.6468306
E01015346,18.675919
E01015348,6.9811945
E01015360,7.661663
E01015326,19.015974
E01015331,11.154753
E01015345,22.729967
E01015376,12.005504
E01015316,8.426133
E01015317,19.549196
E01015361,19.685064
E01015362,27.139103
E01015363,14.008328
E01015292,31.995535
E01015293,31.590382
E01015294,31.769146
E01015327,23.34689
E01015329,16.584766
E01015272,13.340443
E01015273,34.724293
E01015275,19.035048
E01015276,16.379513
E01015277,34.531895
E01015283,29.95287
E01015286,16.456089
E01015287,29.308191
E01015328,23.508516
E01033242,31.635551
E01033285,29.798317
E01015274,19.334478
E01015297,16.433681
E01015364,9.722055
E01015365,22.21929
E01015366,12.681103
E01015279,51.66606
E01015280,40.70471
E01015281,58.2277
E01015282,72.34949
E01033241,38.712593
E01033283,16.380333
E01015295,3.7236803
E01015296,23.7648
E01015298,10.81148
E01015299,10.961001
E01015300,8.790789
E01015285,33.366283
E01015288,40.5917
E01015289,28.800562
E01015290,35.946495
E01015291,12.106369
E01015371,38.385117
E01015372,28.317038
E01033286,17.798887
E01033288,14.838494
E01015367,31.936205
E01015368,12.495637
E01015369,12.9806385
E01015370,6.952736
E01014601,30.03122
E01014602,36.274223
E01014603,18.836796
E01014605,52.93418
E01032516,9.982158
E01032517,31.08298
E01014688,43.351673
E01014689,54.581364
E01014690,29.227562
E01014691,40.25487
E01014692,31.643574
E01014693,8.806132
E01014694,37.32803
E01014497,41.18324
E01014498,34.708897
E01014638,49.0216
E01014639,49.066433
E01014640,37.731937
E01014631,17.198
E01014632,22.455029
E01014633,15.436074
E01014636,25.140675
E01014630,32.020714
E01014634,8.853919
E01014659,23.11377
E01014661,30.353956
E01014616,7.7461386
E01014719,10.524965
E01014720,14.553267
E01014721,6.445816
E01014641,14.551676
E01014642,16.53619
E01014643,30.661514
E01014644,25.109993
E01014492,30.55887
E01014493,33.67712
E01014494,11.837911
E01014495,20.527334
E01014496,24.672634
E01014499,34.89461
E01014715,3.51696
E01014716,1.5388353
E01014717,7.3266287
E01014718,4.033184
E01014510,6.1406593
E01014635,8.661761
E01014637,8.731838
E01014662,17.059486
E01014615,2.9668558
E01014617,3.1332872
E01014618,2.301584
E01014620,5.0421047
E01014571,21.837276
E01014577,9.206425
E01014586,21.439928
E01014587,25.627008
E01014588,14.6667385
E01014589,54.43015
E01014590,18.35822
E01014591,13.924248
E01014592,15.294508
E01014660,43.76595
E01014663,35.54785
E01014664,27.592127
E01014665,23.432749
E01014709,5.637293
E01014710,4.8417034
E01014711,2.7370203
E01014712,4.888386
E01014713,6.3133326
E01014714,2.8288267
E01014507,7.8690434
E01014508,21.10647
E01014509,5.9644957
E01014511,5.6629276
E01014512,11.7310505
E01014513,4.7297783
E01014514,7.739194
E01014619,7.760332
E01014621,8.227649
E01014666,4.7979946
E01014667,5.328533
E01014672,10.792277
E01014624,29.745525
E01014629,29.626936
E01032518,51.734375
E01032519,15.209449
E01014572,31.924854
E01014573,20.140732
E01014575,37.577946
E01014576,18.914856
E01014487,15.680774
E01014491,9.757194
E01014668,11.176011
E01014669,8.887421
E01014670,12.095021
E01014671,23.948046
E01014622,19.667816
E01014623,22.57481
E01014626,29.630182
E01014627,16.489141
E01014557,7.4733906
E01014558,14.840602
E01014559,11.143891
E01014560,11.808429
E01014562,14.148848
E01014485,21.768162
E01014486,36.12965
E01014488,19.540815
E01014489,34.7992
E01033347,36.650406
E01033348,42.6481
E01033366,57.212208
E01014539,16.1865
E01014561,14.224036
E01014563,17.36561
E01033342,27.604511
E01033367,56.772514
E01014551,13.334044
E01014552,9.754148
E01014553,11.197041
E01014554,8.7556
E01014556,10.013668
E01014673,24.146616
E01014674,24.498156
E01014675,23.247112
E01014676,23.15617
E01014682,25.114058
E01014683,28.058949
E01014685,36.698673
E01014686,24.761951
E01014687,29.011797
E01014565,39.03
E01014566,24.237293
E01014567,21.852514
E01014681,29.716143
E01014684,30.277866
E01014544,8.28338
E01014545,10.941632
E01014546,13.303092
E01014547,6.7972984
E01014538,13.244914
E01014540,33.843853
E01014542,21.419886
E01033344,22.237751
E01033345,17.503643
E01033350,12.700334
E01014677,8.5025015
E01014678,16.35762
E01014679,17.24836
E01014680,12.029187
E01014548,12.162153
E01014549,16.737629
E01014550,7.3168554
E01014555,15.089718
E01014528,10.448772
E01014529,25.388578
E01014530,12.388198
E01014531,15.751165
E01014532,17.65932
E01014537,22.066315
E01014695,27.058752
E01014696,12.390387
E01014698,11.074138
E01014699,17.9088
E01014700,9.571688
E01014701,10.335546
E01014730,22.725506
E01014731,21.353388
E01014732,20.564455
E01014735,16.001242
E01014523,20.079473
E01014524,18.842192
E01014525,11.6619425
E01014526,39.052723
E01014527,20.471851
E01014500,24.53052
E01014502,32.72452
E01033359,42.280384
E01033361,33.097363
E01033362,24.029194
E01033364,21.418396
E01014729,35.04989
E01014733,9.627642
E01014734,10.3352995
E01014736,28.647839
E01014501,30.28916
E01014504,13.12271
E01014505,12.676357
E01014506,10.640008
E01014645,27.242785
E01014646,27.493925
E01014648,15.324808
E01014649,10.20684
E01014651,10.406037
E01014533,9.5889015
E01014534,15.199119
E01014535,15.631751
E01014536,36.1729
E01014578,32.27484
E01014583,56.648132
E01014585,63.824684
E01014647,43.689743
E01014650,30.749708
E01014579,22.770115
E01014580,64.62134
E01014581,65.94185
E01014582,48.179447
E01014584,47.952995
E01014518,19.742167
E01014519,25.491837
E01014520,12.914858
E01014521,21.037275
E01014607,14.336887
E01014608,37.503555
E01014609,24.064594
E01014610,37.3602
E01014613,16.870768
E01014614,17.53464
E01014594,58.425335
E01014598,13.22674
E01014599,12.772989
E01014600,29.113188
E01014702,11.107065
E01014703,41.848255
E01014704,20.563026
E01014705,15.705507
E01014706,40.189873
E01014707,15.411605
E01014708,16.038666
E01014515,35.769405
E01014516,59.118126
E01014517,45.030396
E01014522,34.703857
E01014593,55.84269
E01014595,46.137455
E01014596,56.60712
E01014597,57.5658
E01014611,13.695422
E01014612,21.606049
E01014722,8.028595
E01014723,9.027646
E01014725,9.818229
E01014726,77.564545
E01014727,68.09787
E01032514,55.60134
E01032515,39.510223
E01033352,27.178675
E01033353,35.469498
E01033355,26.407393
E01033358,44.126953
E01033370,59.132957
E01014564,29.813898
E01014653,66.57594
E01014655,51.273937
E01014654,52.7554
E01014658,60.09699
E01033356,56.837822
E01033369,54.599377
E01014568,40.967766
E01014569,32.209652
E01014570,23.631048
E01014574,40.809242
E01018753,12.021238
E01018754,24.785429
E01018755,17.80497
E01018756,20.439665
E01018777,18.303125
E01018782,22.198406
E01018783,21.325832
E01018784,24.403765
E01018750,19.819744
E01018751,39.613693
E01018752,17.438545
E01018779,23.654812
E01018758,24.044466
E01018768,17.295433
E01018769,22.479866
E01018778,24.925976
E01018767,43.616657
E01018770,30.568205
E01018771,40.06646
E01018772,10.289212
E01018764,12.155148
E01018787,10.152715
E01018795,9.65175
E01018796,2.7905366
E01018757,20.662739
E01018763,19.047682
E01018765,19.923666
E01018785,20.978094
E01018786,13.02111
E01018788,29.477203
E01018790,28.1115
E01018794,16.280014
E01018789,16.796534
E01018791,19.708338
E01018792,6.988658
E01018793,23.31057
E01018759,22.487535
E01018760,22.56484
E01018761,28.933434
E01018766,22.457073
E01018774,39.117336
E01018797,37.548347
E01018798,21.011923
E01018799,33.89309
E01018800,11.565957
E01018780,19.655804
E01018781,23.629204
E01033294,17.372068
E01018762,30.34412
E01018773,21.875938
E01018775,18.25334
E01018776,30.540092
E01018815,22.593971
E01018831,22.562395
E01018832,19.624376
E01018847,19.26018
E01018833,21.521683
E01018842,19.077005
E01018843,21.391155
E01018844,23.105957
E01018825,19.432364
E01018826,15.951516
E01018851,17.877785
E01018852,14.016269
E01018823,8.562275
E01018824,13.177035
E01018853,13.208446
E01018854,24.047503
E01018819,25.005787
E01018822,15.759435
E01018855,7.413973
E01018856,25.847374
E01018857,28.482616
E01018858,11.683016
E01018807,10.34481
E01018808,11.321763
E01018809,28.206606
E01018810,13.679879
E01018816,7.2578344
E01018817,18.168184
E01018818,12.213934
E01018820,24.450716
E01018821,19.663216
E01018845,18.87702
E01018846,18.212915
E01018848,14.111975
E01018849,17.446411
E01018850,19.970085
E01018827,9.679826
E01018828,14.882335
E01018829,23.271454
E01018830,10.599235
E01018834,22.374882
E01018835,17.947014
E01018836,39.121647
E01018837,17.4961
E01018838,29.980953
E01018839,16.720058
E01018840,25.190895
E01018841,45.47625
E01018860,38.061333
E01018803,20.540478
E01018804,19.218626
E01018805,7.7255907
E01018806,13.103708
E01018811,13.385637
E01018812,18.425117
E01018813,7.0496225
E01018814,20.343021
E01018859,9.358375
E01018889,15.59011
E01018890,17.53256
E01018891,23.38776
E01018892,25.735403
E01018893,28.884539
E01018908,27.239191
E01018909,29.614264
E01018910,57.536278
E01018911,45.526085
E01018912,17.95386
E01018913,27.924692
E01018914,21.83623
E01018915,17.629683
E01018916,24.596983
E01018917,17.429556
E01018918,26.921272
E01018919,24.404318
E01018894,24.313831
E01018895,21.145502
E01018896,19.98463
E01018897,36.71966
E01018898,44.425396
E01018865,34.532887
E01018866,28.50849
E01018867,30.182661
E01018868,42.509533
E01018874,23.784887
E01018875,58.466465
E01018876,21.121462
E01018877,20.205906
E01018878,54.927467
E01018869,27.916107
E01018870,49.94266
E01018871,20.76145
E01018872,27.362242
E01018873,23.392311
E01018863,21.852606
E01018864,14.401359
E01018921,20.6076
E01018922,22.36685
E01018879,14.163928
E01018880,20.419992
E01018899,13.939815
E01018900,19.509922
E01018901,14.252003
E01018882,8.922785
E01018883,15.140738
E01018884,8.533871
E01018885,23.323284
E01018886,11.774201
E01018887,19.638277
E01018888,24.84413
E01018861,20.556822
E01018862,21.472494
E01018905,21.277166
E01018906,17.6822
E01018907,21.913874
E01018881,23.580389
E01018902,22.251783
E01018903,15.124626
E01018904,21.128487
E01018920,22.04543
E01018936,21.88605
E01018937,24.135683
E01018938,29.98656
E01018959,14.068525
E01018960,14.994997
E01018961,19.653322
E01018943,23.112223
E01018951,21.023876
E01018974,24.644144
E01018940,19.030996
E01018941,27.449114
E01018942,24.240522
E01018969,24.613037
E01018953,22.49717
E01018968,26.43372
E01033291,19.26458
E01033292,35.401665
E01018946,20.603132
E01018947,14.922312
E01018948,21.56462
E01018949,35.496532
E01018950,25.843145
E01018925,24.061033
E01018952,18.82115
E01018965,19.780432
E01018966,17.13536
E01018967,15.606985
E01018924,24.506811
E01018962,25.074984
E01033289,21.888105
E01018954,24.42289
E01018955,16.259464
E01018956,19.27291
E01018957,18.635841
E01018958,30.4752
E01018970,12.903246
E01018971,12.873231
E01018972,25.271461
E01018973,20.367388
E01018923,21.532797
E01018926,23.82419
E01018944,23.419853
E01018945,22.727087
E01018932,37.656734
E01018933,46.389908
E01018934,13.409821
E01018935,13.563218
E01018927,29.452946
E01018928,41.458797
E01018929,23.813658
E01018930,48.562733
E01018931,22.813438
E01019008,36.484936
E01019009,28.128635
E01019010,20.854591
E01019011,23.665985
E01019012,28.424437
E01018978,24.827026
E01018981,26.054094
E01018982,29.961401
E01018983,18.840815
E01018984,42.64933
E01018985,15.896169
E01018986,9.304941
E01018987,20.842348
E01018975,21.301758
E01018979,20.979986
E01018980,23.403305
E01018990,26.433306
E01019007,25.306744
E01018988,23.416643
E01018989,27.62234
E01018991,27.532188
E01019006,22.752869
E01018976,25.73769
E01018977,34.565163
E01018994,29.5522
E01018996,49.05256
E01018997,62.581707
E01018995,47.4861
E01018998,33.54032
E01018999,41.71659
E01019001,33.163906
E01018992,21.556986
E01018993,33.970993
E01019005,23.63532
E01019000,27.906616
E01019002,21.285616
E01019003,16.813282
E01019004,35.927044
E01019048,19.84833
E01019049,23.974245
E01019050,16.144089
E01019051,35.08979
E01019060,21.712898
E01019061,16.940905
E01019062,33.075226
E01019063,21.296934
E01019064,19.436134
E01019065,22.169556
E01019028,29.233318
E01019029,41.52341
E01019030,13.949904
E01019031,13.3282585
E01019018,9.544405
E01019019,21.653975
E01019020,47.202915
E01019021,21.387901
E01019022,32.079517
E01019023,19.028723
E01019052,29.904068
E01019053,29.559172
E01019054,19.193306
E01019055,34.657166
E01019035,16.972029
E01019036,26.548433
E01019037,22.65982
E01019074,26.623125
E01019075,23.728891
E01019076,27.082647
E01019069,35.48852
E01019070,24.581491
E01019071,20.081312
E01019072,26.12521
E01019073,23.612
E01019056,56.66777
E01019057,25.259453
E01019058,16.509348
E01019059,29.731485
E01019024,26.67859
E01019025,15.124612
E01019026,20.232851
E01019027,15.6129
E01019013,25.236553
E01019014,16.161034
E01019015,14.317759
E01019016,15.627144
E01019017,8.617963
E01019032,18.705397
E01019034,30.589369
E01019045,17.61841
E01019047,33.870304
E01019033,53.867504
E01019041,41.487247
E01019042,36.496017
E01019043,20.244276
E01019044,18.535982
E01019046,42.821285
E01019038,29.418211
E01019039,21.79712
E01019040,21.371334
E01019066,23.096996
E01019067,20.802704
E01019068,12.217763
E01019077,15.441993
E01014790,8.105357
E01014795,16.802578
E01014797,10.247667
E01032675,5.0945625
E01032676,6.932475
E01032681,11.105109
E01014789,4.2379246
E01014793,2.1299398
E01014794,4.746496
E01014798,1.6104124
E01014792,11.711794
E01014796,8.637111
E01032677,6.6452312
E01032678,3.2896287
E01032682,6.482465
E01014766,5.4423943
E01014767,4.832571
E01014786,20.671917
E01014787,7.7224064
E01014752,7.4106646
E01014754,7.1873865
E01014758,4.9690704
E01014759,2.261934
E01014849,6.2825813
E01014850,4.916662
E01014851,6.182391
E01014852,6.4568253
E01032674,6.1473083
E01032680,10.007349
E01014750,14.839708
E01014751,18.029257
E01014753,19.280449
E01014755,9.053673
E01014760,7.9446993
E01014780,14.799698
E01014781,14.462279
E01014782,4.446575
E01014783,8.83183
E01014784,8.633873
E01014785,3.6638677
E01014775,2.8241823
E01014776,3.3701513
E01014777,5.788102
E01014778,2.2976968
E01014779,5.1059494
E01014756,18.65236
E01014757,5.7597513
E01014761,3.8187978
E01014762,4.252203
E01014763,12.518422
E01014737,2.6331632
E01014738,9.29017
E01014739,7.643155
E01014740,9.490453
E01014855,7.144459
E01014856,7.7242575
E01014857,5.28055
E01014858,8.633708
E01014859,9.148878
E01014860,12.455783
E01014847,9.824648
E01014848,11.940359
E01014853,7.0101557
E01014854,11.906424
E01014764,12.546352
E01014765,7.94022
E01014773,8.373304
E01014774,19.42025
E01014821,15.671194
E01014822,5.95201
E01014823,7.4075727
E01014824,18.193558
E01014825,8.577125
E01014826,14.269098
E01014827,29.171656
E01014817,12.805343
E01014820,17.903688
E01014835,32.603867
E01014836,17.568272
E01014838,13.203414
E01014840,20.056519
E01014812,15.698954
E01014813,13.334559
E01014815,21.7093
E01014816,9.620232
E01014818,4.96603
E01014819,8.247008
E01014841,27.787699
E01014842,40.923775
E01014843,23.324644
E01014844,43.507256
E01014845,11.616758
E01014846,14.387086
E01014799,38.583122
E01014800,59.003952
E01014801,62.545174
E01014802,40.592136
E01014809,22.786545
E01014811,29.655968
E01014829,43.51633
E01014830,28.712687
E01014831,52.495964
E01014832,55.05283
E01014833,57.75166
E01014804,12.091028
E01014806,50.101444
E01014807,24.954445
E01014808,13.002724
E01014744,13.632102
E01014746,16.8241
E01014769,9.97055
E01014770,12.472765
E01014771,7.9702663
E01014772,9.601702
E01014741,8.265425
E01014742,1.5256765
E01014745,10.654931
E01014747,9.857772
E01014748,8.588429
E01014749,3.9860113
E01014803,12.486397
E01014805,8.875155
E01014828,36.80036
E01014834,33.631058
E01014839,12.181204
E01032666,12.87421
E01032667,9.771183
E01032668,10.251688
E01032672,9.8402815
E01032673,26.036865
E01014810,24.488245
E01032669,11.575358
E01032670,10.175617
E01032671,9.627752
E01032679,14.649974
E01015025,7.0795813
E01015097,12.958057
E01015160,6.954462
E01015164,13.417693
E01015027,10.095625
E01015159,36.539295
E01015161,26.344656
E01015162,38.277798
E01015166,26.82876
E01015023,37.232697
E01015026,31.924032
E01015028,45.095108
E01015163,21.048512
E01015165,10.158977
E01015024,16.025997
E01015082,45.05551
E01015083,45.84256
E01015084,33.816265
E01015090,11.173072
E01015091,19.40839
E01015092,23.167343
E01015093,35.07665
E01015094,32.59664
E01015085,34.49284
E01015087,43.858242
E01015088,44.81379
E01015147,26.535233
E01015148,33.388813
E01015030,39.892097
E01015070,16.859056
E01015081,34.319763
E01015086,41.034283
E01015089,35.419758
E01015029,17.006353
E01015064,10.766135
E01015065,16.4719
E01015071,21.011694
E01015076,25.055065
E01015142,22.576803
E01015143,24.957745
E01015144,48.882633
E01015146,40.385067
E01015149,58.799446
E01015150,31.040998
E01015063,26.866928
E01015068,10.411355
E01015069,30.600641
E01015095,33.129833
E01015096,35.853508
E01015074,38.859493
E01015077,23.948132
E01015079,16.739828
E01015102,16.314938
E01015104,6.795906
E01015035,11.606555
E01015037,21.713158
E01015058,40.313858
E01015066,10.611047
E01015067,8.037333
E01015072,37.35377
E01015073,41.26982
E01015078,44.610367
E01015080,57.820396
E01015106,17.791056
E01015039,22.555052
E01015040,41.871685
E01015041,33.853218
E01015075,44.949516
E01015145,48.027256
E01015120,14.046488
E01015121,8.725617
E01015123,14.627436
E01015124,11.899639
E01015125,13.493579
E01015033,5.9858723
E01015034,8.695404
E01015036,9.208329
E01015038,10.508315
E01015101,6.926958
E01015098,7.695256
E01015099,10.758268
E01015100,12.916513
E01015103,12.629955
E01015105,5.8668556
E01015107,9.126345
E01015110,7.5093985
E01015111,7.428484
E01015119,3.694414
E01015112,7.7680244
E01015113,11.941632
E01015114,8.982398
E01015118,9.100958
E01015122,8.914493
E01015042,28.506063
E01015044,42.447117
E01015167,30.78158
E01015168,34.75626
E01015171,32.92207
E01015055,36.218
E01015056,29.011372
E01015057,48.243122
E01015059,28.64733
E01015060,28.886177
E01015176,37.905823
E01015108,8.619418
E01015109,14.58496
E01015115,38.20261
E01015116,10.895846
E01015117,10.236351
E01015031,25.303629
E01015032,33.62562
E01015049,11.803569
E01015050,25.458067
E01015051,14.196804
E01015169,22.852282
E01015170,41.387604
E01015173,22.112217
E01015174,20.758142
E01015061,25.868784
E01015062,14.905909
E01015175,21.756762
E01015177,20.445698
E01015178,17.358852
E01015043,54.913647
E01015045,51.953968
E01015046,68.41704
E01015047,42.951084
E01015048,61.948288
E01015053,37.80918
E01015054,24.120495
E01015152,65.27503
E01015156,41.580727
E01032657,19.784304
E01032658,50.83162
E01015052,35.23932
E01015179,21.22408
E01015180,48.02132
E01015181,30.327677
E01015182,44.966293
E01015151,51.414543
E01015153,59.935352
E01015155,66.59807
E01015157,50.215412
E01015158,46.2918
E01015172,25.248266
E01015126,8.165448
E01015127,13.227188
E01015131,4.4368114
E01015132,13.773604
E01015133,5.1527405
E01015135,17.28037
E01015136,17.082937
E01015137,12.512948
E01015138,19.30952
E01015139,22.250551
E01015141,6.7315845
E01015128,13.401834
E01015129,22.48599
E01015130,4.5753727
E01015134,14.724451
E01015140,5.8087997
E01015431,6.7048597
E01015432,8.99318
E01015433,5.3431435
E01015434,4.1412907
E01015379,37.55717
E01015435,18.692934
E01015436,10.5606575
E01015437,8.2148485
E01015395,11.850587
E01015396,2.699886
E01015397,3.2084348
E01015398,2.456703
E01015399,5.1684036
E01015400,1.9837987
E01015401,2.9570634
E01015412,3.1429346
E01015413,11.746578
E01015414,12.7969475
E01015415,30.549608
E01015416,11.196251
E01015407,13.554711
E01015408,14.244202
E01015409,33.507805
E01015410,12.572593
E01015411,9.746021
E01015417,20.956669
E01015418,19.337727
E01015419,6.562915
E01015420,26.741968
E01015421,19.093103
E01015422,4.9468994
E01015380,20.118494
E01015381,31.528439
E01015382,27.801748
E01015383,18.234901
E01015384,37.62231
E01015385,26.801508
E01015438,14.860066
E01015439,30.300083
E01015441,23.910515
E01015442,34.74002
E01015443,22.044277
E01015444,17.934372
E01015386,30.724628
E01015387,13.862095
E01015388,7.516923
E01015389,10.373384
E01015390,24.442099
E01015391,12.662715
E01015392,15.691332
E01015393,17.022085
E01015394,14.268487
E01015440,15.516383
E01015447,11.5125
E01015449,26.31246
E01015456,20.830517
E01015457,10.115118
E01015445,11.445976
E01015446,16.19932
